customer,age_band,gender,income,policy_type,tenure_years,vehicle_type,response
ZI95657,<30,Male,24164,Personal Auto,14,A,Yes
AO20938,<30,Female,31433,Personal Auto,14,A,No
FX65946,<30,Male,34847,Personal Auto,14,A,No
KL39500,<30,Male,0,Personal Auto,14,A,No
CZ56843,<30,Male,39930,Personal Auto,14,A,No
FN33339,<30,Female,53787,Corporate Auto,14,A,No
NV11692,<30,Female,0,Personal Auto,14,A,No
HN35280,<30,Male,82225,Personal Auto,14,A,No
GY69750,<30,Male,0,Personal Auto,14,A,No
ZM31116,<30,Male,63688,Personal Auto,14,A,No
ZW71731,<30,Male,89284,Corporate Auto,14,A,No
ZK54897,<30,Male,60880,Personal Auto,14,A,Yes
ZY99878,<30,Male,90343,Personal Auto,14,A,No
GL67540,<30,Female,97413,Personal Auto,14,A,No
UD61088,<30,Male,0,Personal Auto,14,A,No
JR82641,<30,Male,52965,Personal Auto,14,A,No
SK47162,<30,Male,0,Personal Auto,14,A,Yes
No73819,<30,Female,29365,Personal Auto,14,A,No
YN75239,<30,Male,77577,Personal Auto,14,A,No
HG65194,<30,Female,0,Personal Auto,14,A,No
HU87011,<30,Female,0,Personal Auto,14,A,No
CG33085,<30,Male,0,Personal Auto,14,A,No
WF34690,<30,Female,0,Personal Auto,14,A,No
HW27766,<30,Male,16367,Personal Auto,14,A,No
NN71951,<30,Female,66525,Personal Auto,14,A,No
JV68002,<30,Male,23091,Corporate Auto,14,A,Yes
FH81263,<30,Male,85510,Corporate Auto,14,A,No
NJ29981,<30,Male,0,Corporate Auto,14,A,No
CV90092,<30,Male,82680,Corporate Auto,14,A,No
CE17166,<30,Male,56225,Personal Auto,14,A,No
LQ76461,<30,Female,35334,Personal Auto,14,A,No
ZH98656,<30,Female,91276,Personal Auto,14,A,No
WS24655,<30,Female,33992,Personal Auto,14,A,No
CV75841,<30,Male,97321,Personal Auto,14,A,No
YK23193,<30,Male,27681,Personal Auto,14,A,Yes
QI11566,<30,Female,25163,Corporate Auto,14,A,No
EK59571,<30,Male,0,Corporate Auto,14,A,Yes
DP39365,<30,Male,77026,Corporate Auto,14,A,No
LF55270,<30,Female,61108,Personal Auto,14,A,Yes
VN37592,<30,Male,50332,Personal Auto,14,A,No
FS29897,<30,Female,0,Personal Auto,14,A,No
FA39525,<30,Male,72859,Personal Auto,14,A,No
CQ19667,<30,Female,49853,Personal Auto,14,A,No
BW51534,<30,Female,0,Corporate Auto,14,A,No
WO42164,<30,Male,0,Personal Auto,14,A,No
QI37869,<30,Male,12876,Corporate Auto,14,A,No
HD99234,<30,Female,0,Personal Auto,14,A,No
BT76268,<30,Female,22061,Personal Auto,14,A,No
QB14087,<30,Female,44934,Personal Auto,14,A,No
WE60408,<30,Female,91761,Personal Auto,14,A,No
VU84949,<30,Female,0,Personal Auto,14,A,No
YN17362,<30,Male,0,Corporate Auto,14,A,No
XZ62430,<30,Male,27681,Personal Auto,14,A,Yes
JS19054,<30,Female,38821,Personal Auto,14,A,No
EK19337,<30,Female,0,Personal Auto,14,A,No
SR53077,<30,Female,57231,Personal Auto,14,A,No
TC14209,<30,Female,0,Personal Auto,14,A,No
EA25683,<30,Male,63786,Corporate Auto,14,A,No
SK46419,<30,Male,96443,Personal Auto,14,A,No
UF27940,<30,Female,47199,Corporate Auto,14,A,No
UZ95992,<30,Female,63774,Personal Auto,14,A,Yes
JS90115,<30,Female,64559,Personal Auto,14,A,No
BM83544,<30,Female,0,Personal Auto,14,A,No
RB50392,<30,Female,0,Personal Auto,14,A,No
WN59735,<30,Female,26477,Personal Auto,14,A,No
MF41879,<30,Male,0,Personal Auto,14,A,No
DJ71217,<30,Male,0,Personal Auto,14,A,No
IL32727,<30,Female,0,Personal Auto,14,A,No
TJ76363,<30,Female,36495,Corporate Auto,14,A,No
VY76337,<30,Male,15131,Personal Auto,14,A,No
RR74547,<30,Male,0,Personal Auto,14,A,No
MM62953,<30,Male,66620,Personal Auto,14,A,No
LM86393,<30,Female,98680,Personal Auto,14,A,No
YS71471,<30,Male,45754,Personal Auto,14,A,No
QA87025,<30,Female,28406,Personal Auto,14,A,No
YQ95507,<30,Female,69259,Personal Auto,14,A,No
KU59569,<30,Female,0,Personal Auto,14,A,No
YO29244,<30,Female,25239,Personal Auto,14,A,No
EY83434,<30,Male,0,Personal Auto,14,A,No
EW15755,<30,Female,62326,Personal Auto,14,A,No
HS97484,<30,Female,0,Personal Auto,14,A,No
IX67925,<30,Male,0,Personal Auto,14,A,No
NN76284,<30,Female,0,Corporate Auto,14,A,No
DK92014,<30,Female,11904,Personal Auto,14,A,Yes
VW73816,<30,Male,73795,Personal Auto,14,A,No
CD14267,<30,Male,60334,Corporate Auto,14,A,No
HM41195,<30,Male,22906,Personal Auto,14,A,No
PO98961,<30,Male,18400,Corporate Auto,14,A,No
GV71044,<30,Female,0,Personal Auto,14,A,No
GU84478,<30,Male,48207,Personal Auto,14,A,No
SL50592,<30,Female,0,Corporate Auto,14,A,No
MI99404,<30,Male,28215,Personal Auto,14,A,Yes
JF32940,<30,Female,31789,Personal Auto,14,A,No
FO33051,<30,Male,29439,Personal Auto,14,A,No
SK58227,<30,Female,52583,Personal Auto,14,A,Yes
CL37990,<30,Female,0,Corporate Auto,14,A,No
NA82031,<30,Female,71809,Corporate Auto,14,A,No
BA56812,<30,Male,21020,Corporate Auto,14,A,No
GY43856,<30,Female,75648,Corporate Auto,14,A,Yes
MB15338,<30,Male,62134,Personal Auto,14,A,No
LQ79472,<30,Male,99816,Corporate Auto,14,A,No
BJ65040,<30,Female,93558,Personal Auto,14,A,No
RL64888,<30,Female,29697,Personal Auto,14,A,No
AB23825,<30,Male,21509,Personal Auto,14,A,No
ZA34848,<30,Female,31275,Personal Auto,14,A,No
AV49798,<30,Male,94263,Personal Auto,14,A,No
OH64088,<30,Male,33345,Corporate Auto,14,A,No
ML68781,<30,Female,84498,Personal Auto,14,A,No
WR70403,<30,Male,0,Personal Auto,14,A,No
UI64573,<30,Female,94885,Personal Auto,14,A,No
FK85203,<30,Male,74143,Personal Auto,14,A,No
LA13377,<30,Male,78879,Personal Auto,14,A,No
QC28119,<30,Male,90043,Personal Auto,14,A,No
OI39449,<30,Female,0,Personal Auto,14,A,Yes
VV35420,<30,Male,44788,Personal Auto,14,A,Yes
ER40041,<30,Female,78965,Personal Auto,14,A,No
EI46264,<30,Male,56621,Personal Auto,14,A,No
NL41409,<30,Female,28519,Personal Auto,14,A,No
YW94562,<30,Female,31702,Personal Auto,14,A,No
BW63560,<30,Female,24599,Corporate Auto,14,A,No
AX28231,<30,Male,49345,Personal Auto,14,A,No
TO84268,<30,Male,60964,Personal Auto,14,A,No
DV57698,<30,Female,0,Personal Auto,14,A,No
CF95802,<30,Male,0,Personal Auto,14,A,No
TI14001,<30,Male,60920,Corporate Auto,14,A,Yes
SW42446,<30,Female,42513,Corporate Auto,14,A,No
WI47826,<30,Female,95765,Personal Auto,14,A,No
XF83901,<30,Female,0,Personal Auto,14,A,No
TH72420,<30,Male,25752,Personal Auto,14,A,No
MB75636,<30,Female,50876,Personal Auto,14,A,No
QD97878,<30,Male,24046,Personal Auto,14,A,No
ZG82132,<30,Female,69379,Personal Auto,14,A,Yes
LZ84227,<30,Male,95715,Personal Auto,14,A,No
BA49679,<30,Female,52348,Personal Auto,14,A,No
OM37845,<30,Male,56005,Personal Auto,14,A,Yes
NB96938,<30,Male,22842,Personal Auto,14,A,No
GA98025,<30,Male,26121,Personal Auto,14,A,No
TH59993,<30,Female,40982,Corporate Auto,14,A,No
CA29908,<30,Male,65903,Personal Auto,14,A,No
QU52713,<30,Male,43177,Corporate Auto,14,A,No
FS67856,<30,Male,28432,Personal Auto,14,A,Yes
GO27855,<30,Female,64600,Personal Auto,14,A,No
AL95338,<30,Female,0,Personal Auto,14,A,No
JQ22359,<30,Female,0,Personal Auto,14,A,No
MT97446,<30,Female,26441,Corporate Auto,14,A,No
NB86692,<30,Female,60060,Personal Auto,14,A,No
XT58648,<30,Female,64125,Personal Auto,14,A,Yes
TD97297,<30,Male,35456,Personal Auto,14,A,No
QN76596,<30,Male,80277,Corporate Auto,14,A,No
ON63161,<30,Female,18017,Personal Auto,14,A,No
CP93345,<30,Female,85300,Corporate Auto,14,A,No
AH99727,<30,Female,11612,Personal Auto,14,A,No
DP19820,<30,Male,0,Personal Auto,14,A,No
AT62618,<30,Female,0,Personal Auto,14,A,No
CJ31839,<30,Male,99981,Special Auto,14,A,No
XR99310,<30,Male,97266,Special Auto,14,A,No
HC37968,<30,Female,0,Personal Auto,14,A,No
SW93780,<30,Male,24182,Personal Auto,14,A,No
SC31713,<30,Female,0,Personal Auto,14,A,No
GY65868,<30,Male,64541,Personal Auto,14,A,No
IW71076,<30,Male,75248,Corporate Auto,14,A,No
HI16452,<30,Male,0,Special Auto,14,A,No
CH76379,<30,Male,0,Personal Auto,14,A,No
SY46862,<30,Male,98917,Corporate Auto,14,A,No
YO41331,<30,Female,41479,Personal Auto,14,A,Yes
II37789,<30,Female,0,Corporate Auto,14,A,No
RM31359,<30,Female,48056,Corporate Auto,14,A,No
TM12486,<30,Male,28140,Personal Auto,14,A,No
PR59105,<30,Female,53223,Personal Auto,14,A,No
WX37953,<30,Female,94943,Personal Auto,14,A,No
AT36002,<30,Female,0,Personal Auto,14,A,No
DD27635,<30,Male,29808,Personal Auto,14,A,No
EW16697,<30,Female,50201,Personal Auto,14,A,No
QH27767,<30,Male,82601,Personal Auto,14,A,No
TO96662,<30,Female,41837,Personal Auto,14,A,No
No59551,<30,Female,12902,Personal Auto,14,A,Yes
MR46875,<30,Male,41126,Corporate Auto,14,A,No
LF41085,<30,Female,19591,Personal Auto,14,A,No
DF62718,<30,Female,83488,Personal Auto,14,A,No
BC85847,<30,Female,0,Corporate Auto,14,A,No
BE10809,<30,Female,0,Personal Auto,14,A,Yes
MO38559,<30,Female,0,Personal Auto,14,A,No
FC52000,<30,Female,26322,Corporate Auto,14,A,No
HH22446,<30,Male,18375,Personal Auto,14,A,Yes
JL86651,<30,Male,90016,Personal Auto,14,A,No
RU49126,<30,Female,61846,Personal Auto,14,A,No
HJ64867,<30,Female,78352,Personal Auto,14,A,No
FV21968,<30,Female,41611,Special Auto,14,A,No
MT39460,<30,Male,76441,Personal Auto,14,A,No
LE43061,<30,Male,0,Personal Auto,14,A,No
YU32377,<30,Female,0,Corporate Auto,14,A,No
YB58105,<30,Male,0,Corporate Auto,14,A,No
CP47989,<30,Female,29734,Corporate Auto,14,A,No
LX46285,<30,Female,0,Personal Auto,14,A,Yes
QQ53360,<30,Male,0,Personal Auto,14,A,No
WL13766,<30,Male,31093,Personal Auto,14,A,No
ST78006,<30,Female,0,Personal Auto,14,A,No
SR71068,<30,Male,25927,Personal Auto,14,A,Yes
EN54716,<30,Female,21986,Personal Auto,14,A,Yes
ZJ27465,<30,Female,31794,Personal Auto,14,A,No
JG81480,<30,Female,25634,Personal Auto,14,A,No
UR56056,<30,Male,73268,Personal Auto,14,A,No
GP67816,<30,Female,60233,Personal Auto,14,A,No
JX68983,<30,Male,94648,Personal Auto,14,A,No
FY74419,<30,Female,54507,Personal Auto,14,A,Yes
SF29724,<30,Female,31535,Personal Auto,14,A,No
SI31035,<30,Male,59601,Personal Auto,14,A,No
HZ68892,<30,Male,85245,Personal Auto,14,A,No
VF83291,<30,Female,0,Personal Auto,14,A,No
AN47199,<30,Female,0,Personal Auto,14,A,No
XQ80738,<30,Female,72014,Personal Auto,14,A,No
JW62354,<30,Female,75648,Personal Auto,14,A,Yes
SM87252,<30,Male,77498,Personal Auto,14,A,No
FO74055,<30,Female,73938,Personal Auto,14,A,No
DQ10761,<30,Male,0,Corporate Auto,14,A,No
GW25077,<30,Female,38521,Personal Auto,14,A,No
PF88939,<30,Male,21726,Personal Auto,14,A,No
RO82935,<30,Female,18120,Personal Auto,14,A,No
IV37346,<30,Female,52497,Corporate Auto,14,A,No
VP84987,<30,Male,0,Personal Auto,14,A,Yes
ER66372,<30,Female,45963,Personal Auto,14,A,No
MR37609,<30,Male,0,Special Auto,14,A,No
IL43607,<30,Female,64519,Corporate Auto,14,A,No
GI82355,<30,Male,0,Corporate Auto,14,A,No
BE31382,<30,Female,0,Personal Auto,14,A,No
LG49010,<30,Male,10237,Personal Auto,14,A,No
UO40726,<30,Female,28089,Personal Auto,14,A,No
TH96263,<30,Female,73661,Personal Auto,14,A,No
KU54022,<30,Female,12762,Corporate Auto,14,A,No
ER24015,<30,Male,29318,Personal Auto,14,A,No
YX91403,<30,Female,88944,Personal Auto,14,A,No
NX58648,<30,Female,0,Personal Auto,14,A,No
LU53495,<30,Male,65412,Personal Auto,14,A,No
HR87252,<30,Female,97745,Personal Auto,14,A,No
ZJ77881,<30,Female,91942,Personal Auto,14,A,No
WA74455,<30,Male,0,Personal Auto,14,A,No
JB29250,<30,Female,87615,Personal Auto,14,A,No
HZ98935,<30,Female,0,Personal Auto,14,A,No
FK17363,<30,Female,55645,Personal Auto,14,A,No
XE96798,<30,Male,85950,Personal Auto,14,A,No
MF19231,<30,Male,28377,Personal Auto,14,A,No
OG17838,<30,Male,36168,Personal Auto,14,A,No
UF77079,<30,Female,58361,Personal Auto,14,A,No
LD63324,<30,Male,62873,Corporate Auto,14,A,Yes
SH90947,<30,Female,0,Personal Auto,14,A,No
HU94030,<30,Female,46667,Corporate Auto,14,A,No
OS75493,<30,Female,42589,Corporate Auto,14,A,No
BW88060,<30,Female,16994,Personal Auto,14,A,No
IC22580,<30,Male,85339,Personal Auto,14,A,No
GT62080,<30,Male,55561,Personal Auto,14,A,No
VE47660,<30,Female,30004,Personal Auto,14,A,No
DK19711,<30,Male,25564,Personal Auto,14,A,No
PX71218,<30,Male,0,Personal Auto,14,A,No
CE75354,<30,Female,36685,Corporate Auto,14,A,No
PP40919,<30,Female,0,Personal Auto,14,A,No
AF10970,<30,Female,96163,Corporate Auto,14,A,No
ST31207,<30,Female,25134,Personal Auto,14,A,Yes
IL66569,<30,Male,83689,Corporate Auto,14,A,No
ZA60820,<30,Male,0,Personal Auto,14,A,No
HN95240,<30,Female,0,Corporate Auto,14,A,No
OY15095,<30,Male,0,Personal Auto,14,A,No
RF73080,<30,Male,23091,Personal Auto,14,A,Yes
PH83205,<30,Male,26790,Corporate Auto,14,A,No
VH77056,<30,Female,40658,Personal Auto,14,A,No
MB19556,<30,Female,29095,Personal Auto,14,A,No
ZE17448,<30,Male,68401,Personal Auto,14,A,No
XV22744,<30,Female,35158,Personal Auto,14,A,No
BC66536,<30,Female,84869,Corporate Auto,14,A,No
RD53171,<30,Female,0,Personal Auto,14,A,No
CE16324,<30,Female,59414,Personal Auto,14,A,No
LC25393,<30,Male,88220,Personal Auto,14,A,No
IS48950,<30,Male,87544,Corporate Auto,14,A,No
CP99334,<30,Female,60108,Personal Auto,14,A,No
KX80728,<30,Male,0,Personal Auto,14,A,No
TM43177,<30,Female,97234,Personal Auto,14,A,No
OM85313,<30,Male,63499,Personal Auto,14,A,No
YB14965,<30,Male,89771,Personal Auto,14,A,No
CN63432,<30,Female,0,Personal Auto,14,A,Yes
LT80200,<30,Female,0,Personal Auto,14,A,No
SG52649,<30,Male,19683,Corporate Auto,14,A,Yes
BO42776,<30,Male,21442,Corporate Auto,14,A,No
RV58659,<30,Female,21124,Corporate Auto,14,A,No
AK90865,<30,Female,0,Special Auto,14,A,No
OE75231,<30,Female,72540,Corporate Auto,14,A,Yes
MS67230,<30,Female,86481,Corporate Auto,14,A,No
GC42314,<30,Male,0,Personal Auto,14,A,No
NK73719,<30,Female,70503,Corporate Auto,14,A,No
OA99158,<30,Male,0,Corporate Auto,14,A,Yes
IC59236,<30,Female,44762,Corporate Auto,14,A,No
EP35930,<30,Female,46061,Personal Auto,14,A,No
ZE71012,<30,Male,20346,Corporate Auto,14,A,No
LC47479,<30,Male,35442,Personal Auto,14,A,No
SX25962,<30,Male,83283,Personal Auto,14,A,No
XH89851,<30,Female,63267,Personal Auto,14,A,No
RJ57593,<30,Male,71391,Personal Auto,14,A,Yes
MR77933,<30,Female,11885,Personal Auto,14,A,Yes
JT27173,<30,Male,42633,Corporate Auto,14,A,No
IK82336,<30,Female,39018,Personal Auto,14,A,No
JZ28301,<30,Female,35011,Personal Auto,14,A,No
TJ48439,<30,Female,0,Personal Auto,14,A,No
WK29536,<30,Female,90969,Personal Auto,14,A,No
ZN33412,<30,Female,25073,Personal Auto,14,A,No
QP56563,<30,Male,80985,Personal Auto,14,A,No
DH51686,<30,Female,0,Personal Auto,14,A,No
ZZ42291,<30,Female,77143,Personal Auto,14,A,No
AP66226,<30,Male,18505,Personal Auto,14,A,No
WB37082,<30,Female,0,Personal Auto,14,A,No
GI36262,<30,Female,65247,Corporate Auto,14,A,No
WH28633,<30,Male,75041,Personal Auto,14,A,No
ZI47663,<30,Female,73054,Personal Auto,14,A,Yes
WE97690,<30,Female,60707,Corporate Auto,14,A,No
AM92343,<30,Female,67616,Personal Auto,14,A,No
RJ45123,<30,Male,48029,Personal Auto,14,A,No
SS77718,<30,Male,0,Personal Auto,14,A,No
ZD40816,<30,Male,42297,Personal Auto,14,A,No
TR75465,<30,Male,0,Personal Auto,14,A,No
XQ50187,<30,Male,74918,Special Auto,14,A,No
TM24806,<30,Male,13528,Personal Auto,14,A,Yes
MT53449,<30,Female,19614,Personal Auto,14,A,Yes
IN26765,<30,Male,62912,Personal Auto,14,A,No
XZ54522,<30,Female,76266,Personal Auto,14,A,No
JB23570,<30,Male,94042,Corporate Auto,14,A,No
CW85845,<30,Female,25151,Corporate Auto,14,A,No
UZ80048,<30,Male,28001,Personal Auto,14,A,No
TM25808,<30,Male,74720,Personal Auto,14,A,No
PW95813,<30,Female,10312,Personal Auto,14,A,Yes
YA10507,<30,Male,95697,Special Auto,14,A,Yes
XJ26467,<30,Female,36510,Personal Auto,14,A,No
IQ15028,<30,Female,24152,Personal Auto,14,A,No
GI30974,<30,Male,0,Corporate Auto,14,A,No
TF77410,<30,Male,74730,Personal Auto,14,A,No
UU12600,<30,Female,33402,Personal Auto,14,A,No
KR54589,<30,Female,86812,Personal Auto,14,A,No
BO21461,<30,Male,98879,Personal Auto,14,A,No
DC37886,<30,Female,73692,Personal Auto,14,A,No
ZE79055,<30,Male,65017,Personal Auto,14,A,No
WT21922,<30,Female,65348,Corporate Auto,14,A,No
MM49431,<30,Male,74069,Personal Auto,14,A,No
DQ71306,<30,Male,19013,Corporate Auto,14,A,No
LK40971,<30,Male,0,Personal Auto,14,A,No
NF90665,<30,Male,39268,Personal Auto,14,A,No
GR62267,<30,Female,44705,Personal Auto,14,A,No
OD70577,<30,Female,0,Personal Auto,14,A,No
EZ71780,<30,Female,26864,Special Auto,14,A,No
SX26335,<30,Female,97732,Personal Auto,14,A,No
MQ79612,<30,Male,91890,Personal Auto,14,A,No
UK49045,<30,Male,29484,Personal Auto,14,A,No
WS60888,<30,Male,22828,Personal Auto,14,A,Yes
BP74289,<30,Male,0,Personal Auto,14,A,No
DD22139,<30,Female,0,Corporate Auto,14,A,No
WB38524,<30,Male,46131,Personal Auto,14,A,No
OX62816,<30,Male,30376,Personal Auto,14,A,No
EW34780,<30,Female,11885,Personal Auto,14,A,Yes
XB64251,<30,Male,72258,Personal Auto,14,A,No
QH60569,<30,Female,71587,Personal Auto,14,A,No
KM72596,<30,Male,39393,Personal Auto,14,A,No
WP65749,<30,Male,0,Personal Auto,14,A,No
PR41853,<30,Female,0,Corporate Auto,14,A,No
TG37225,<30,Male,26802,Personal Auto,14,A,Yes
FG46631,<30,Female,81400,Special Auto,14,A,No
JB11283,<30,Male,99583,Personal Auto,14,A,No
TG70775,<30,Female,92766,Personal Auto,14,A,Yes
NB18234,<30,Female,30514,Personal Auto,14,A,No
US36532,<30,Female,76283,Corporate Auto,14,A,No
WE80653,<30,Female,0,Personal Auto,14,A,No
LU79958,<30,Female,0,Personal Auto,14,A,No
EE99484,<30,Female,43860,Corporate Auto,14,A,Yes
ZT31931,<30,Male,0,Personal Auto,14,A,No
GH94657,<30,Male,14660,Personal Auto,14,A,No
QF76244,<30,Female,83218,Personal Auto,14,A,No
UP97629,<30,Female,0,Personal Auto,14,A,No
FP10040,<30,Male,38113,Personal Auto,14,A,No
AV72430,<30,Male,75526,Personal Auto,14,A,No
US63915,<30,Male,51944,Corporate Auto,14,A,No
AR40217,<30,Female,42754,Personal Auto,14,A,No
NG59515,<30,Male,52693,Personal Auto,14,A,No
DS50601,<30,Male,98192,Personal Auto,14,A,No
VN59368,<30,Female,72608,Personal Auto,14,A,Yes
QC27179,<30,Male,38466,Personal Auto,14,A,No
GG70928,<30,Female,33566,Personal Auto,14,A,No
JL95389,<30,Female,62922,Corporate Auto,14,A,No
OS39723,<30,Female,68665,Personal Auto,14,A,No
DN71979,<30,Male,74755,Personal Auto,14,A,No
JN51592,<30,Female,22497,Special Auto,14,A,No
TK45392,<30,Female,35625,Personal Auto,14,A,Yes
OT94107,<30,Female,35551,Personal Auto,14,A,No
ED29955,<30,Male,61542,Personal Auto,14,A,No
MZ88454,<30,Female,0,Personal Auto,14,A,No
QV86635,<30,Male,28848,Corporate Auto,14,A,No
SS48498,<30,Female,20836,Corporate Auto,14,A,No
OG57342,<30,Male,0,Corporate Auto,14,A,No
HW42900,<30,Male,22926,Corporate Auto,14,A,No
NP19156,<30,Female,28264,Corporate Auto,14,A,No
EY71439,<30,Male,0,Corporate Auto,14,A,No
QV47358,<30,Female,32021,Personal Auto,14,A,No
HK16676,<30,Male,39618,Corporate Auto,14,A,No
HF88410,<30,Male,36765,Personal Auto,14,A,No
XF96605,<30,Male,94362,Personal Auto,14,A,No
JN66901,<30,Male,0,Corporate Auto,14,A,No
OZ30867,<30,Female,33397,Personal Auto,14,A,No
KC11055,<30,Female,39411,Personal Auto,14,A,No
SN67992,<30,Female,25236,Personal Auto,14,A,No
FG60807,<30,Female,21766,Corporate Auto,14,A,No
OG84541,<30,Female,33514,Personal Auto,14,A,No
XB30904,<30,Male,97026,Personal Auto,14,A,No
MY80583,<30,Female,84365,Personal Auto,14,A,No
PB90912,<30,Male,70833,Personal Auto,14,A,No
OL28902,<30,Male,26303,Personal Auto,14,A,No
LO67195,<30,Female,56047,Corporate Auto,14,A,No
CB95310,<30,Female,83502,Personal Auto,14,A,No
OF77789,<30,Female,11904,Personal Auto,14,A,Yes
IH62666,<30,Female,33089,Personal Auto,14,A,No
VA82895,<30,Female,25030,Personal Auto,14,A,No
WJ47053,<30,Male,0,Personal Auto,14,A,No
GB68813,<30,Female,12843,Corporate Auto,14,A,No
CN23147,<30,Male,48804,Corporate Auto,14,A,No
BA26944,<30,Male,0,Corporate Auto,14,A,No
OA46321,<30,Male,54833,Corporate Auto,14,A,No
JK55587,<30,Male,23082,Special Auto,14,A,No
RG13940,<30,Female,0,Personal Auto,14,A,Yes
WL72919,<30,Female,48139,Personal Auto,14,A,No
GL69461,<30,Female,99961,Personal Auto,14,A,No
II49996,<30,Male,74015,Personal Auto,14,A,Yes
LM58227,<30,Female,65096,Personal Auto,14,A,No
ST43920,<30,Female,21986,Personal Auto,14,A,Yes
SK93727,<30,Female,36121,Personal Auto,14,A,No
RM70340,<30,Male,0,Corporate Auto,14,A,No
MT78037,<30,Male,55964,Personal Auto,14,A,No
HC66205,<30,Male,58248,Corporate Auto,14,A,No
GV76798,<30,Female,30361,Personal Auto,14,A,No
DG34434,<30,Female,28909,Corporate Auto,14,A,Yes
EN27946,<30,Male,40211,Personal Auto,14,A,No
LZ81665,<30,Male,0,Personal Auto,14,A,No
IN17648,<30,Male,0,Personal Auto,14,A,No
DX80961,<30,Female,85322,Personal Auto,14,A,No
GY55092,<30,Male,20993,Personal Auto,14,A,Yes
XK39439,<30,Male,0,Personal Auto,14,A,No
MY89889,<30,Female,0,Personal Auto,14,A,No
QS96715,<30,Female,93715,Personal Auto,14,A,No
QX42433,<30,Male,30449,Personal Auto,14,A,No
WP60679,<30,Male,95351,Personal Auto,14,A,No
KM52241,<30,Female,0,Personal Auto,14,A,No
No36572,<30,Male,22728,Personal Auto,14,A,No
WI69346,<30,Female,71943,Corporate Auto,14,A,No
EY19523,<30,Male,25772,Personal Auto,14,A,No
LI60972,<30,Female,91804,Special Auto,14,A,No
IK51081,<30,Female,38713,Personal Auto,14,A,Yes
QR91631,<30,Female,51205,Personal Auto,14,A,No
JI11950,<30,Female,0,Personal Auto,14,A,No
EZ51276,<30,Female,0,Personal Auto,14,A,No
IP77666,<30,Female,72540,Personal Auto,14,A,Yes
HP55391,<30,Male,0,Corporate Auto,14,A,No
XP81320,<30,Female,19637,Personal Auto,14,A,No
UV88036,<30,Female,0,Personal Auto,14,A,No
SG20925,<30,Female,99428,Personal Auto,14,A,No
WE23159,<30,Male,0,Special Auto,14,A,No
RB69909,<30,Female,36014,Special Auto,14,A,No
FN80010,<30,Female,25404,Personal Auto,14,A,No
TN50051,<30,Female,83318,Personal Auto,14,A,No
FH83537,<30,Female,0,Personal Auto,14,A,No
VH35998,<30,Male,53375,Personal Auto,14,A,No
XN34686,<30,Male,41396,Special Auto,14,A,No
ZS35053,<30,Male,40968,Personal Auto,14,A,No
QB82117,<30,Male,0,Personal Auto,14,A,Yes
CN49086,<30,Male,57709,Corporate Auto,14,A,Yes
SH74080,<30,Female,21073,Personal Auto,14,A,Yes
CO53249,<30,Male,82800,Corporate Auto,14,A,No
EX72956,<30,Female,69461,Personal Auto,14,A,No
AB78984,<30,Male,42596,Personal Auto,14,A,No
JG36165,<30,Male,0,Personal Auto,14,A,No
ZE59592,<30,Male,24910,Personal Auto,14,A,No
QT61438,<30,Male,38795,Corporate Auto,14,A,No
CO71312,<30,Female,10384,Personal Auto,14,A,No
BY88757,<30,Male,0,Personal Auto,14,A,No
OH83983,<30,Male,31278,Personal Auto,14,A,Yes
UX71974,<30,Male,42218,Personal Auto,14,A,No
RI78966,<30,Male,21876,Personal Auto,14,A,No
HR10835,<30,Male,52564,Personal Auto,14,A,No
ZR25747,<30,Female,45257,Corporate Auto,14,A,No
NQ51389,<30,Male,0,Corporate Auto,14,A,No
